equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
other,43.39718196859659,51.78706529117268,17.85438233950807,92.15604276542366,59.865009516687195,mixed,1.948750930862474,0,639.8242161147999,2650.985083594157,16.496670501871698,0
harvester,33.62935917702775,337.36468432014453,133.4422991695754,65.32963459205577,51.584458884978574,mixed,0.60044792373872,0,1712.642001140133,6348.3409284323725,159.3395473581591,0
harvester,44.46653107263102,181.17609295906206,60.2918643789662,66.93090150262451,50.95453296886752,rough,0.07899724601994562,1,1055.9050190971943,5859.69919714763,65.45855914954497,0
tractor,9.048280585574606,159.81457669451086,113.36177668191436,98.5469983857322,76.56106999566575,hilly,4.027643474660715,1,315.54406410867546,1172.8281170438327,88.1645242084549,1
harvester,17.852076311250418,153.83271960818823,139.8406784278794,99.79286800187683,64.76625323065488,mixed,4.379709162497,1,391.347152963641,515.0718172192941,121.70095518130344,1
tractor,27.644038880284217,150.78946021562984,103.23650980865759,75.67694241534096,43.21441265482392,hilly,3.417942672230454,0,1546.3096988465047,4718.52026933454,33.66833043782502,1
other,39.2076224637578,354.322504727996,86.75500118852219,93.19910422520606,73.39111822208882,flat,4.179968875141026,0,706.196971308634,3836.8633437076064,166.73375718396673,1
other,8.886181038618414,363.385813510302,123.76706603222064,96.12030129642051,73.85148096275833,flat,1.563979466031467,0,1032.326636733182,2667.462026255707,126.89965622205227,1
planter,10.77409157263813,75.76079852398217,110.788593459055,71.41124165937804,35.61821628872661,mixed,0.41592467354558404,1,439.19342709721053,344.1861791034231,164.38448528902248,0
planter,34.30843778481433,347.13319342187515,72.1521874537004,74.72433634041492,75.73828181512104,flat,1.1956632259460476,0,1047.5629679480426,3724.651003023085,66.09686885151116,0
harvester,33.10482857456645,276.9738454454434,38.06021666581306,69.97607608415561,85.80607314452104,hilly,2.5007928279840437,3,958.5829614087961,4273.556382697949,129.74154706228373,1
planter,47.795283447859376,330.9601908669858,43.181235507889284,68.53933327598475,69.76178990087054,mixed,1.3023017923114062,0,1041.425517496592,4382.621838316291,14.702966984527286,0
tractor,24.922107933426116,213.2610949578415,74.56218539452762,80.06862609103595,78.7886674963427,hilly,0.551353154779422,1,1162.2873962013048,5133.198142036219,140.30938232138695,0
tractor,5.8549142792922435,38.336120210712096,22.553107494350844,98.31261967745576,42.403253337264054,hilly,0.6899386591248019,1,366.2098897258212,1875.2928998838993,154.01078695767092,1
tractor,26.49444400711056,132.5403448019839,85.64136577963217,87.54395358646536,39.273389677375846,rough,4.138903050719191,0,1777.4329566596539,9405.447256870038,147.51234060988378,0
tractor,19.66943475962147,336.7404468302308,92.42693272806214,88.6917523100163,69.61808416885303,rough,2.8973943294903366,0,1531.5160151111156,5774.608102908063,65.27788335850215,0
tractor,33.12553457802952,203.732534727083,127.83725214845593,93.31978451335172,57.369216741388726,mixed,2.5939403173683706,1,1285.2501947414576,5297.204381007648,85.07992451817402,0
harvester,30.26988497802056,151.99517073330475,107.55863150427604,69.84979702901413,39.19453505946224,rough,3.766698347936627,1,1171.9762718141787,5950.183534739322,101.5790742161003,1
other,37.220170675108854,247.75354451311875,43.049843017421466,94.64642791193288,64.60964449977915,flat,1.7847398894489301,1,1146.310915395854,4212.08892426203,145.9540551083162,1
harvester,40.680158088942164,134.8070985854844,137.85219836981167,93.59853470397358,33.80773949127584,flat,1.6598642851776824,2,350.64542623414616,2141.0481757514317,31.777332602271343,1
planter,42.89522368146085,133.7343125809855,19.444808753503153,80.0237929555191,82.66050035949297,mixed,3.966968299849068,0,395.9191618591376,1408.273407325539,170.17943093806323,1
planter,49.357319952126275,178.1484745115351,140.25457294569577,76.80573083740416,36.22802178574066,flat,2.234891966664479,0,383.4711628674373,467.1005138540505,83.94996484021465,0
tractor,26.664115599590584,69.50325405201035,67.88906480892251,88.30800339692878,59.22890464320163,flat,2.5359924922250205,1,2380.277077717558,11979.993836372765,4.564307049160392,0
tractor,20.6163698396888,233.00049532048013,117.51133206796602,76.11591346449309,51.956724123768986,rough,3.3273878861101847,0,382.60179732525296,976.2640395223183,155.41870127170102,1
other,30.664349473641625,384.9486750892201,64.64128538465475,98.72814615828607,69.40152221984766,mixed,1.7298429583386792,1,328.5665262074063,1474.8817141682343,148.55252266683289,1
harvester,35.369742044952574,131.1623807586191,144.0826758111905,70.01551665627653,61.42122301243152,rough,4.407772428571255,3,1801.1506170611958,7635.318789311303,82.04949137595214,1
tractor,40.71651422352884,229.9197397867496,146.29476477612397,78.3346561105293,89.19194788826249,flat,0.6089288788490732,0,1779.695393992858,7739.2877431953175,10.74053883580445,1
planter,12.693316600289164,194.57646161389644,92.20375712253221,98.10250216122904,57.196137367346786,rough,2.285339086435287,1,1376.7979154097648,6566.373223708927,57.743754818151096,0
harvester,29.252074539496842,97.96219409165855,73.98785029259659,85.53203422668199,49.47594989541692,hilly,3.9452418318897626,0,1868.7340088939882,5100.581327908281,28.954273868086517,1
other,31.282414730383103,159.2912461951506,15.752232930025665,70.70828797281337,80.86336553436922,flat,2.5645065983543605,1,810.5490652964877,4927.508847938782,32.09433582203697,0
other,46.94462822005001,134.272495024654,62.60868063512824,67.25683329342829,43.61523158209724,flat,2.3811192552928144,1,462.1443913616502,2100.8209460303588,129.2267091425566,0
tractor,27.330522644540427,299.82589673659663,94.90379609088983,85.83508328578876,42.382244237754634,rough,4.265842435960266,0,695.7603487064471,1993.1687989080153,132.89164334603774,1
other,19.565905160269157,38.044941744780516,141.83796727660717,66.80604273825534,55.473897880041164,rough,2.9819873892330095,0,462.4315355890198,380.0564011689976,132.32365288639457,1
other,6.611493551218997,55.951026756810585,104.3345703198033,62.52613368139782,32.77281609884216,mixed,2.371357494638989,3,464.4639218159152,1843.0956123972983,3.413725658239934,0
harvester,34.6992357462791,238.0806014195333,69.90653952770708,80.38867458080051,54.01767780663808,flat,0.8926958091924503,1,2320.3487039376446,13263.540397305615,132.9564325143326,1
harvester,26.59167081379623,45.83249065752402,147.33371167404937,87.57770201365656,57.09419323457759,flat,3.900071355409816,1,1027.9728066795342,4089.460623936002,29.304602215735624,0
harvester,41.752669062978995,81.25819451044751,126.75730029913197,73.82630774204944,43.66609002886036,flat,4.987145321704374,1,2212.553833302815,9199.705106338839,179.27706972032067,1
planter,21.494796492365648,88.66118667567862,147.70008187036592,92.11631532366778,88.87097324519584,hilly,2.975577431293121,3,1176.7377516167248,6682.92173588149,104.77149831513964,0
planter,40.16485657797361,167.82217460605347,48.57941860549715,79.18621898023616,48.60519611375871,rough,1.6345132257227997,1,671.5235386631969,3723.4564697130645,32.82015914481944,0
other,31.85794794931746,304.1336321622134,32.76318697064649,72.78792677867278,46.51308139180945,rough,4.140079431130561,0,1229.3988502693073,6338.388772462217,100.88836166901824,0
planter,48.22482024710102,180.13479552929064,15.777029215388009,67.16642887843308,81.4188795432901,rough,3.1898207501696874,0,1178.6362488335922,3288.5529256287705,74.0104134699781,0
other,32.60288449349022,339.3721914106655,65.8946273604572,82.22205395971318,77.01034299402647,hilly,0.22963989501254667,3,1154.9233088023036,2567.806380525441,159.09334311252306,0
tractor,12.484118681361627,393.0619484918699,26.246514616795476,99.3159996918598,72.38355983837299,mixed,3.7162392643099795,0,936.1509718987622,3733.969100617273,179.78946220717006,1
planter,23.728181891211783,273.1296115382545,118.24696129271892,67.40116099428307,81.33004445990078,hilly,2.0876625573891623,3,1326.4825019847722,5705.171385661745,172.29617507588407,1
other,15.284354932752226,284.23963145627056,45.06577384897898,68.49593467248714,45.06933336238881,rough,0.9838561023130887,2,1020.4589450305043,6357.184913928794,59.84232213984728,0
planter,26.591584412097404,234.92849386925465,60.09589557375802,88.03108755050204,71.16427027616461,mixed,0.8534990272556497,0,584.0195300674544,3096.8066221886143,53.245363760667594,1
other,40.917686830712334,188.35858805818395,54.28905592210155,68.03896872049796,43.949695200189794,mixed,1.4916066277902114,0,1276.2610147542428,3452.864770514105,38.79497535812287,0
tractor,36.6419908983911,60.8185165650941,60.775045456834135,83.86719741831196,52.94933274621757,flat,1.389067419918364,0,1795.6335069531458,11948.35413919858,131.35298970713666,1
other,27.678658888789222,359.32404138252167,101.5784897275418,68.05926866511005,72.06266098390776,rough,0.5440308164889196,1,311.86231018462473,868.1180576514237,74.20799634803673,0
tractor,34.55147937004548,240.28910404752133,17.002618117134006,97.47912420843194,51.346285610312826,rough,0.6534993950271817,2,1577.8525807048666,10427.698285091297,4.665451403101942,1
tractor,48.84728696585378,298.46353600104635,130.72182899223773,61.4994700968834,64.62155456524627,flat,2.2422819466291752,2,1916.0831610346922,4797.010038347968,111.2484388974656,0
planter,26.821208622198846,240.3217004832803,114.72308495498093,70.59974343698573,44.81071365827382,hilly,0.34765288062070576,0,1044.2036578619636,3365.4656887736182,37.55106504510111,0
other,35.582181238745534,350.02717875343427,92.99175896667585,82.69347062192531,82.42268826914193,mixed,1.0605856954596526,3,915.5945147537768,4585.010261154753,5.830025673642147,0
planter,28.493035302397924,137.77988229652675,147.80429720188496,60.14771948404827,33.820460414595885,rough,2.8564082661193515,1,444.24430120208694,849.548872213511,87.09282587525766,0
other,11.050707755981978,272.7876418718,111.81181990957752,82.48640286914465,87.95734860695872,hilly,2.420253798585967,1,835.9481772989066,2134.091448916384,140.10522435697365,1
tractor,36.65104982332663,85.19797277085947,143.11992283237723,71.34706754077249,41.56436051263734,hilly,0.4363599252094075,0,1076.2268039769724,8154.065269980826,116.51661976274085,1
harvester,9.329313212611076,188.0740917625188,19.370520093641616,94.07613914364734,36.426706753705375,hilly,3.088808264973148,0,1548.956689036414,7050.946674080878,96.90971548691452,1
planter,42.43303013461889,258.454426599018,147.25610201626097,89.12017161569244,35.44286474347556,flat,2.75343991989452,0,588.7951267545631,855.2733209534119,161.99823601108935,1
harvester,16.39481340790457,356.2930979569508,140.09759954241355,63.88839153380979,87.1577219067747,mixed,1.1692539573668526,1,348.747365215626,942.7651687406783,51.448390881304796,1
planter,7.8965015987038605,348.1730556064201,76.68743546865059,96.5928730501237,34.71472877380102,flat,2.6443374408982105,1,645.7277004287912,3833.0835022523534,124.23931231821281,0
other,39.615874980547495,186.57100665898687,62.16511287762731,79.82353384270193,76.77119298229104,rough,3.076352192119043,0,894.2315543957535,4007.271045404145,72.9143928903896,0
other,23.456964424056086,265.4281401768544,21.982739858344985,92.85993622799015,64.43920842820037,hilly,1.3494497655467326,2,769.0242315290805,2435.1228241491035,150.61409113770392,0
harvester,6.813973611295522,260.24998496732246,86.35474199982599,79.97253353187219,63.18263805750883,flat,4.363569680297085,2,1920.667933785774,8398.606233529577,30.33524891589677,1
planter,38.44496176632672,187.60128714567813,65.0386162706509,66.65597527585392,35.18682246175628,rough,4.216752742682983,1,985.0365912372076,4418.832581914182,156.75079761124098,1
other,44.792931279995706,382.5122495890273,140.21448502384297,72.4454823008063,46.05935679767444,mixed,1.4293680140750953,4,1169.9222773764075,5219.364668991107,20.84345304037861,1
planter,26.882084501886965,247.8776339555677,127.963914228047,73.36149778590725,40.79260035131276,flat,4.354172770630295,1,1122.5896597827375,6900.316618959135,152.01273316774956,0
harvester,27.205199734702894,146.29931573857687,17.445248170904968,81.79105231302394,51.61538862258243,rough,3.5923424181781733,2,578.6833917341067,1803.2384325898524,75.73987190564597,1
planter,12.622271904506743,389.65768085744173,96.4071400068473,93.89543285769935,58.37372014533206,hilly,1.4539755449093077,0,1002.1373201598426,5485.068763855785,81.57522348643593,0
tractor,15.916727323999908,158.89891533738086,133.82990276147154,78.38530798230387,87.08854077173865,hilly,4.4914475538038525,0,730.9515275130695,5498.727941448019,36.78314631650567,0
harvester,13.392994815885295,383.6535022007503,122.23085334843334,93.63605056901928,47.86747746712315,hilly,0.2284262921953173,0,952.7507638849025,2833.4703062448116,174.80842186873787,0
tractor,21.888010288062837,261.5943301821246,79.59277434192232,95.55677000853777,83.33831489271685,hilly,4.463519512569165,2,1762.507423225223,11940.99047106813,172.1613063796426,0
tractor,31.41005061327929,132.6868299062658,127.03819185655826,99.62646833434792,74.52034950414543,flat,4.5941251908395655,2,2193.1054491523278,13133.55488288426,124.14981683070371,0
harvester,40.6335496502268,159.51711881027163,128.77409087914788,84.71864843174538,51.50070149882314,flat,2.957000555203269,1,1210.8459113333572,4740.504302225968,109.70229430515093,0
harvester,14.403084806438597,211.68669730017064,22.804078439146238,63.29096498998378,36.25995758510594,rough,0.07246094555909022,0,2048.7852424400935,8490.339880272173,23.203066944626666,1
tractor,12.239342332272132,21.93862860958451,85.09756184188451,79.90543332751595,85.54851858053433,mixed,0.3043054099735437,1,1248.6455778757015,5976.248847114686,121.39856164217268,1
harvester,17.238259934288266,147.74466838334942,44.425745098191626,97.13596220369456,69.19183032031452,rough,2.6741191934272504,2,1835.4711054614722,12525.106921007697,153.00364838779038,0
planter,38.59454798850841,200.42331770017535,47.43627057581731,85.39907652611151,38.29752583175524,hilly,3.4468142362438154,1,1325.3200060578204,4093.261342045502,169.36271910299462,0
other,31.23651041370632,58.66506329276001,80.52144763357371,82.19067425788765,82.86132881862939,mixed,0.5529474670922574,2,897.0124427113892,2832.9109156922063,71.73290437662207,0
harvester,16.077070395513864,77.4781227246896,81.58729741716918,96.56026431107449,66.1623863324069,rough,4.874480110512995,1,536.1039402437551,413.9956472530927,64.23669502729675,1
harvester,15.867623045909129,150.2482137112535,89.34193256249684,91.22618584283762,47.3737886320601,flat,1.2368300352157187,0,552.7311827156876,1947.6586336448852,12.254760499125169,0
harvester,9.820665929497473,126.80748086851602,130.15126603092,60.235529271640914,75.38050122685178,hilly,2.0101818859516642,1,1238.7599301361352,5167.938342204405,100.86523676294061,0
other,49.061346006845866,150.50763368661555,23.576083332317083,88.14059548047982,85.38724219989933,flat,0.018950402192229876,3,1206.235247273361,5747.685650266392,179.7359114459375,0
harvester,25.23905328590305,322.41347269711315,145.84784143125404,67.09342404362307,35.67901190045993,rough,3.6482300815799382,1,490.50326689009773,1753.392323826724,120.12418901791531,1
other,36.183154946953195,339.87016353835924,41.664086835948154,74.49950370875591,59.77011877180264,rough,3.75892868999785,2,657.1971006540477,3383.497613680981,32.01909578191375,0
tractor,34.45968403593297,87.92440157204378,148.24089057963113,87.48221482955472,37.627204765863816,hilly,1.569829607318836,1,1144.4131732355636,2842.494065859751,164.21321339847978,1
tractor,38.30950959830534,255.2139714999083,15.56120946893175,99.60678453204054,63.97628403638087,rough,3.7840862420024597,0,2004.9423878699774,6888.608154617179,14.152172833187535,0
planter,12.537943955899536,247.48398512072353,147.05316340715564,90.59266116723389,49.20290847701166,hilly,0.7446175029771407,1,589.0569007548186,2194.776388160371,141.96909880585096,1
other,18.146186733058446,23.529194613722677,81.50577230342535,78.92618353628689,51.35248453767258,rough,1.5316146758109443,2,464.5759328784361,1896.8812639718114,28.41544026093536,0
other,33.223660162921064,29.805102910632268,129.67836577359296,64.52537977332194,47.05733501148158,mixed,1.0656996542542245,2,492.6202801170474,2340.522442673857,79.2581103923445,1
planter,12.464681503772503,268.65578392686314,35.53320868779735,72.57204822933704,53.39769201277927,mixed,4.737458491836117,0,990.3494280859683,4457.356596313006,126.72176564142609,1
other,36.274295308346474,229.0225987249954,138.91444835238332,64.7628519965155,37.30705281100592,hilly,3.7126960412532046,0,1062.1283642134,5835.484529034988,177.56151692898632,1
tractor,36.31589671532846,109.33303858779315,137.9575337251577,81.78728361142535,81.3483628407563,hilly,4.735730031828208,1,1842.9841837079143,8970.028853113667,52.98814629299612,1
other,23.3277268987991,54.8416951391359,145.24399714795857,87.83274243275278,40.26983946133203,mixed,2.949109923682588,3,1164.139072588022,6020.634665888805,113.51154954572293,1
planter,32.984088225609625,206.40252492387634,84.67928230186163,76.28052664594632,57.63085154926431,flat,1.9790580096014705,1,703.3790958385291,2394.0285725572303,73.1802867065017,0
other,30.923768845635916,223.7508869271619,85.74822100034599,94.61684381601407,35.40921914107627,mixed,3.9868347649518765,1,1117.6259169412624,3271.9229619002053,63.7847383645082,0
harvester,35.00080391123964,173.09481960386992,141.7685854464869,60.6299202072968,53.25908280040963,rough,1.2672031048328254,0,512.9632383129205,2346.481900383162,106.93096747659634,0
planter,43.30840709969991,34.84054030114676,148.4473717062918,71.26092664315313,31.676769337272123,flat,4.283732955972338,0,703.6432937802751,1212.288075935067,105.67405276492353,0
tractor,47.11191417877341,381.0047419717347,116.35635571891605,73.94833337439215,38.96758034981826,rough,0.6542186546925488,2,1399.5113805148437,5865.428640573938,53.858087572905184,0
other,30.05956183803077,75.80009757098242,126.8151119914604,70.14924697560267,41.29878135268621,mixed,2.453557608682468,1,1022.2837892373558,5303.625272349377,1.3493566874353529,0
tractor,42.646498601755184,399.7994517621538,138.91858031666868,97.32154210985439,49.99338201033467,rough,0.31962554423448364,1,426.77272368768763,1342.7695203708624,22.010966305017988,0
harvester,39.23823871235465,121.30145898622314,24.358916830654103,72.9894445068488,67.04120632694566,mixed,3.133350924145965,1,1972.0917846898665,10338.977280320274,66.52432987720803,1
other,35.09622816921984,189.2323293333874,124.32219689498214,79.68875604719037,38.13241942975047,mixed,4.798650189579629,1,1204.340164085507,3070.7844178990163,101.64136445458256,0
planter,44.927498411465905,335.73501167804164,61.45601434674287,89.7997160195273,32.75115913316302,mixed,2.8877986779267397,1,974.2984088831686,3801.5884108020855,23.91536197956741,0
harvester,49.53387166807029,311.82494748358465,149.36744136623136,79.9166251632593,55.97713846961622,hilly,2.584353330075185,0,1425.0680768164038,6258.181021889603,157.52072828680434,0
planter,46.945997913858314,266.8850982567062,22.325203875262112,79.98097593191522,81.54254309946771,hilly,3.589562142836813,0,886.5237815333842,4502.36205248944,13.153746739888897,1
harvester,47.40432360685183,192.49873527810095,112.05004592057978,93.22727095951913,68.13566471582661,flat,4.708923650234873,0,1887.4423906711281,9397.630676151553,159.9767134805914,1
tractor,9.224754621405378,99.99050381197785,144.14998767769586,74.48602192561474,33.408109035388854,hilly,4.003031522274517,0,1924.7141216406421,8977.232138843194,58.90049921901224,0
other,7.798645549271783,306.0407578279479,17.187337973647807,98.81484195371299,74.13748315781399,flat,3.9729985386114226,1,985.5518307664299,4540.537871008265,9.184998540498514,1
planter,27.037298506223518,337.91717870606965,41.15776871593127,75.96352132281191,56.76539906358274,rough,3.6842022120106406,2,373.084376514687,1878.416929032009,62.35846758418051,0
other,29.916848374562615,298.91017852870385,76.77188394020261,92.72011879858059,79.12457477287168,mixed,0.20101222364541482,1,875.6492111439595,1459.445524954789,82.68654525726497,0
tractor,14.094744398007514,305.439399040458,11.150242660633168,76.29092424833358,80.25395989714663,flat,1.2263978057263198,3,770.9133825199222,3652.203228405407,139.92247356362049,1
other,41.77847079587157,110.37214551965332,70.76467670211204,87.60691706573283,44.61165169286534,hilly,0.5722236805611719,1,763.0058035710424,1492.8965963164862,40.71984354008218,0
planter,22.12792128202514,50.046490669864575,135.78471655394253,85.67419777469144,81.43133991289231,mixed,2.8612659524491164,0,464.7971635633864,1582.5142040624578,126.37369133038305,0
tractor,17.58791502199226,396.6615239742044,78.67293443496038,83.39976611638583,62.42610198298005,mixed,2.477070140834523,0,1692.8412766000044,7105.694557467149,116.84380263564675,1
planter,25.824051713642568,164.4105205175427,61.03061972037205,76.85250354937956,80.56029000708126,flat,3.403205697028191,2,1007.6360472366491,3780.9473351246384,7.135748384720937,0
harvester,16.563640370441746,145.80273226804619,119.82517411573122,92.13152232382812,36.22547582302659,mixed,2.972367388363868,1,1026.9634189963435,5257.234940046385,123.41386889053267,1
other,15.17157088991056,350.78537722457975,40.210988768799766,88.54130992514283,77.53255982018231,rough,3.0711156659500483,1,709.926644663753,2472.4526498748546,168.27546044306158,1
other,11.558896516366536,163.7371361471404,149.20350741685834,68.95743141067315,49.48321465247935,flat,1.868878309828913,1,566.2613642065114,1039.559394329934,136.19523953353078,1
other,45.67196395492186,36.244339886560454,114.99435788088336,88.70569337461679,34.36887649099563,mixed,0.4150796851075178,1,248.60776237039016,387.6081176976935,179.77489147376812,1
other,40.48454025299977,172.10990632371468,149.94738442157188,63.66205810053319,63.196338517189446,flat,2.0769679798259078,0,480.95330429224475,1336.8535276083685,170.95928985082935,0
harvester,47.59785013886001,158.63099157636597,70.75645941136088,76.44560128799243,36.68038652801996,rough,0.27814432215954865,0,679.9245140538413,3084.351861107155,143.4323588817834,1
tractor,11.934173490616566,350.98245788405876,144.79399673585573,84.89274821677796,84.07527663783034,flat,0.1899953243886221,0,861.5461968592491,3569.702413982079,103.54652865221149,0
planter,37.455980645418954,96.21724067196385,61.557227357611495,76.09503162684696,33.97466088524292,flat,4.475902315223474,0,445.92368313034433,442.3526998896412,161.83502216130387,0
harvester,19.660685356375076,382.2452293216931,54.50993847617515,72.83314122437086,37.985828306300306,rough,1.3034845426861452,2,1312.4167173347876,6898.488160487884,31.319973348045217,0
other,47.12031822671551,64.82228378221231,135.95885728822884,69.3422919881576,85.02195552268981,rough,1.5548240493673582,0,212.57034586275705,463.4549689130675,102.6264879605008,0
planter,20.617192492290705,122.06190787136062,111.2325591422196,66.37443667998676,79.17255515464998,mixed,0.5045994178417573,1,190.63037520582702,1286.0099741123677,173.03561916937727,1
other,18.817042036273158,392.4637651566848,66.9890374539282,96.47720401045639,33.54142109449691,hilly,0.6707721487479629,1,500.311075513407,1181.8284644929306,112.8157627063875,1
tractor,42.17022544918326,395.8671507159541,23.43861435470426,78.8875659009946,88.49043215609316,flat,3.479736670502289,0,1933.613825101523,4806.813110752159,152.70733179927691,1
harvester,25.447006642834673,256.803592110369,98.50495284471589,72.26126649860988,31.18707958009867,rough,2.712574716351072,0,596.8423392492865,1917.5061898470321,80.13244493642904,0
other,6.831562672645976,40.140072928646134,36.70109158878738,86.25593203868337,45.7179540800824,mixed,1.182452842084969,1,1149.9495778121143,5176.131856105511,52.96622236498517,0
other,15.973617764402292,25.85363909939599,91.39785445549207,75.8837343018386,55.40598994771507,mixed,2.6752609145756523,2,446.87632068041154,557.6500187302618,150.3105893155226,0
planter,23.0205230331321,329.7109152038377,141.4956955510289,97.71261625425174,38.82017458090532,hilly,4.467015436693539,0,759.8385425481349,3208.3162039068548,79.89723745058707,0
harvester,11.34951065232818,305.054439101643,122.23574031517956,74.55272456660285,34.017549069982415,flat,4.8811800590557,1,592.1588564730367,897.8214730768436,152.17121658498675,1
other,47.7785115356695,324.1980677897631,137.06704250447743,72.46637175584935,88.69702124686387,hilly,1.9442495724660351,1,447.90675470131873,2468.649664050821,104.35768610792275,1
other,9.928847226822029,48.6265869527014,63.64526315529042,96.31931636876067,60.47999397571011,mixed,0.31892881716162946,2,795.2857406361859,3104.8415631646994,79.55019069925943,0
tractor,23.867315995576572,388.3455196435157,46.32674627044448,81.00480853120227,89.77730876809837,flat,3.9222995000773913,2,1724.1024730596873,8260.632088680699,112.10279078525416,0
planter,24.181711837307713,254.10629734097253,11.983242664491112,83.95004797388256,65.5868265699045,flat,4.304932588595874,0,673.0504247882133,2623.398057175189,9.837698421678576,0
planter,30.422664162905335,306.664063056066,114.353517064212,91.52829239990166,82.15235096560198,hilly,0.0075971105549133,1,922.4443568240754,5866.038213789899,8.016496960105677,1
planter,29.442940359969704,322.23557636882055,95.8156027394402,92.44841295740534,43.0011622546931,hilly,2.313688777640968,0,575.6010793349955,3219.277646344303,159.22549601064645,0
other,27.65151744752844,371.3659246127174,108.26715860189509,95.77282920763403,67.53484064728522,rough,0.6429879852682485,5,1111.342376506147,3610.671285496942,64.28089103908229,1
planter,43.87519302197487,119.31298530650116,139.1845534802365,87.11026975075575,62.91892960600325,mixed,4.613923094915467,0,516.6963072803769,295.5046358833593,104.22001483713461,0
harvester,42.270872765300545,173.7482425473499,11.535969050457888,95.02774612752019,69.73513117101683,flat,0.2211292471587989,2,1315.0565018903542,6802.909753062797,67.82532350555107,0
planter,37.83563506886941,214.70900061247377,62.86500290503413,94.33764635598698,57.523572135778274,rough,0.48460574690272373,0,763.3974179357563,3709.2000591454475,80.99072376750958,0
tractor,24.41721472485573,270.6933741518879,81.13583918481865,67.04733489634587,52.561747719167755,hilly,2.145102463567184,0,1903.576207428441,8089.594604723754,156.68972837162144,0
harvester,38.52547732812096,160.6326810452481,127.07180102040097,95.14077007417148,84.76760655592022,rough,0.25449271458799827,2,688.0581430379602,1343.919758392761,23.904688435834927,1
harvester,26.53389933684537,332.34597056206786,130.83136240193042,66.64229210664539,36.01798520189817,rough,1.0358881602255794,0,419.2817499933101,1005.2098860040101,152.83132513122214,0
harvester,15.540628960939406,55.974748365555335,100.19978614436073,68.72875709554197,58.79580249209783,mixed,0.041515895157010485,1,405.6388661342113,1653.4308470708604,84.62116917878369,0
planter,48.83972961075144,41.13339555111672,27.401199849320786,92.48147903904928,57.1611137114991,hilly,4.643500786758547,0,506.08416210421643,810.2118567829167,73.3596138779047,0
planter,16.58112065233424,292.2053082241675,34.165364317195966,90.6834360754288,77.1953807973731,flat,1.9769770724180153,0,593.9001828966507,2284.4880277229954,133.47630757489173,0
planter,27.59224968392407,189.2031219812101,50.894560073004804,72.69413802314641,85.84952376136981,rough,2.5466893152906422,0,91.55026863655385,463.6488377603698,135.6235902158854,1
harvester,9.142558276208614,75.81769696821974,59.38259316549568,67.36751302878733,33.63403413592075,mixed,2.047050487454637,3,944.7723520049661,3059.1672155769807,144.21904573422816,0
tractor,34.61413050167879,339.61690992388316,110.15071626630684,84.24754967419618,51.49612981508575,mixed,0.09737662159817195,1,1699.1863673659614,7316.891850299223,5.743090876369809,0
harvester,30.32966787494927,148.17179948596598,73.08172325645523,80.52170196588807,85.26139028390818,mixed,3.5917819464321106,4,722.7360928829861,2194.6671084541913,44.670517297726335,0
planter,45.90535745133599,71.4956041415692,76.15211702631908,71.81671561642018,61.6782153292836,rough,1.0563168403148304,2,838.3725937449109,4416.115000785823,157.00263005226972,0
planter,46.35890893725995,393.122379822046,73.00659236856384,81.58827367842572,48.67290330657714,mixed,1.5201276825823178,1,1007.7735784575293,4416.143761855172,154.4309804731196,0
other,39.84530810628825,199.96698569745223,54.466940425006804,66.2431243029137,34.85522450033861,hilly,0.42245584697452265,0,981.6989485038706,4377.0652255561345,23.889246101916477,0
planter,21.04397639885438,162.58519721518815,112.91562306765678,94.4193359975167,52.54353828386567,flat,3.8461558179021504,1,261.9547524682804,946.8349986537754,77.96645895952213,1
harvester,15.746333638190096,46.09200704123829,138.55815545867264,95.79144230216292,53.44602969618626,flat,3.3951243595535168,2,654.6657528407103,3250.401348839783,28.66909458079864,0
tractor,26.30203335189525,335.1764467127392,143.6513081360678,88.85950382189421,37.18286841603876,flat,0.7997082492973551,2,1896.3543687263134,12801.601562456779,25.309664754123002,1
planter,15.606683899224329,128.53599438124408,84.23713102792662,96.47618465449091,53.13346263303001,hilly,0.5645869558743266,1,183.71821941959382,642.919199215798,159.37811339637187,0
tractor,39.91423642865017,41.1919188738205,23.86455228724933,61.00317895365392,39.844016712581634,hilly,1.6999935531263417,1,1178.1007114902218,4619.80829100921,4.443125510746361,0
planter,28.39541944684488,185.6905442968712,23.058571940776236,78.27353001098948,73.21999461800246,rough,2.208152504248112,0,694.0646984061733,2342.8145386181814,34.55359313459582,0
harvester,15.085350901138773,33.38713426112878,136.61345407743767,80.79042964843524,84.89773066956903,flat,1.9226795863912467,1,1324.6968739631416,7432.918161748678,157.2629637110669,0
harvester,27.165271490008198,290.3436678658347,145.09791545835685,73.32853855553704,74.6626475942293,hilly,2.0369450205081048,0,844.2061757494469,5608.336087529268,92.85967901991867,0
harvester,31.596756223632813,325.5939502189651,27.806058649780766,90.8486796521802,47.68554647613626,flat,3.7612422850793443,1,1098.3896295187312,4429.51247162967,61.626483066147784,1
